"Time (UTCG)","Power (W)","Solar Intensity"
28 Sep 2019 08:04:00.000,3.607,1.000000
28 Sep 2019 08:04:01.000,3.601,1.000000
28 Sep 2019 08:04:02.000,3.594,1.000000
28 Sep 2019 08:04:03.000,3.588,1.000000
28 Sep 2019 08:04:04.000,3.581,1.000000
28 Sep 2019 08:04:05.000,3.574,1.000000
28 Sep 2019 08:04:06.000,3.568,1.000000
28 Sep 2019 08:04:07.000,3.562,1.000000
28 Sep 2019 08:04:08.000,3.556,1.000000
28 Sep 2019 08:04:09.000,3.548,1.000000
28 Sep 2019 08:04:10.000,3.543,1.000000
28 Sep 2019 08:04:11.000,3.535,1.000000
28 Sep 2019 08:04:12.000,3.529,1.000000
28 Sep 2019 08:04:13.000,3.522,1.000000
28 Sep 2019 08:04:14.000,3.517,1.000000
28 Sep 2019 08:04:15.000,3.510,1.000000
28 Sep 2019 08:04:16.000,3.504,1.000000
28 Sep 2019 08:04:17.000,3.497,1.000000
28 Sep 2019 08:04:18.000,3.492,1.000000
28 Sep 2019 08:04:19.000,3.485,1.000000
28 Sep 2019 08:04:20.000,3.480,1.000000
28 Sep 2019 08:04:21.000,3.473,1.000000
28 Sep 2019 08:04:22.000,3.467,1.000000
28 Sep 2019 08:04:23.000,3.458,1.000000
28 Sep 2019 08:04:24.000,3.452,1.000000
28 Sep 2019 08:04:25.000,3.446,1.000000
28 Sep 2019 08:04:26.000,3.439,1.000000
28 Sep 2019 08:04:27.000,3.432,1.000000
28 Sep 2019 08:04:28.000,3.426,1.000000
28 Sep 2019 08:04:29.000,3.417,1.000000
28 Sep 2019 08:04:30.000,3.412,1.000000
28 Sep 2019 08:04:31.000,3.406,1.000000
28 Sep 2019 08:04:32.000,3.400,1.000000
28 Sep 2019 08:04:33.000,3.393,1.000000
28 Sep 2019 08:04:34.000,3.388,1.000000
28 Sep 2019 08:04:35.000,3.379,1.000000
28 Sep 2019 08:04:36.000,3.371,1.000000
28 Sep 2019 08:04:37.000,3.367,1.000000
28 Sep 2019 08:04:38.000,3.360,1.000000
28 Sep 2019 08:04:39.000,3.354,1.000000
28 Sep 2019 08:04:40.000,3.348,1.000000
28 Sep 2019 08:04:41.000,3.342,1.000000
28 Sep 2019 08:04:42.000,3.333,1.000000
28 Sep 2019 08:04:43.000,3.327,1.000000
28 Sep 2019 08:04:44.000,3.321,1.000000
28 Sep 2019 08:04:45.000,3.315,1.000000
28 Sep 2019 08:04:46.000,3.307,1.000000
28 Sep 2019 08:04:47.000,3.302,1.000000
28 Sep 2019 08:04:48.000,3.295,1.000000
28 Sep 2019 08:04:49.000,3.287,1.000000
28 Sep 2019 08:04:50.000,3.280,1.000000
28 Sep 2019 08:04:51.000,3.275,1.000000
28 Sep 2019 08:04:52.000,3.268,1.000000
28 Sep 2019 08:04:53.000,3.262,1.000000
28 Sep 2019 08:04:54.000,3.255,1.000000
28 Sep 2019 08:04:55.000,3.248,1.000000
28 Sep 2019 08:04:56.000,3.242,1.000000
28 Sep 2019 08:04:57.000,3.234,1.000000
28 Sep 2019 08:04:58.000,3.227,1.000000
28 Sep 2019 08:04:59.000,3.222,1.000000
28 Sep 2019 08:05:00.000,3.215,1.000000
28 Sep 2019 08:05:01.000,3.207,1.000000
28 Sep 2019 08:05:02.000,3.201,1.000000
28 Sep 2019 08:05:03.000,3.194,1.000000
28 Sep 2019 08:05:04.000,3.188,1.000000
28 Sep 2019 08:05:05.000,3.181,1.000000
28 Sep 2019 08:05:06.000,3.174,1.000000
28 Sep 2019 08:05:07.000,3.168,1.000000
28 Sep 2019 08:05:08.000,3.160,1.000000
28 Sep 2019 08:05:09.000,3.154,1.000000
28 Sep 2019 08:05:10.000,3.146,1.000000
28 Sep 2019 08:05:11.000,3.142,1.000000
28 Sep 2019 08:05:12.000,3.133,1.000000
28 Sep 2019 08:05:13.000,3.127,1.000000
28 Sep 2019 08:05:14.000,3.119,1.000000
28 Sep 2019 08:05:15.000,3.114,1.000000
28 Sep 2019 08:05:16.000,3.107,1.000000
28 Sep 2019 08:05:17.000,3.101,1.000000
28 Sep 2019 08:05:18.000,3.094,1.000000
28 Sep 2019 08:05:19.000,3.088,1.000000
28 Sep 2019 08:05:20.000,3.082,1.000000
28 Sep 2019 08:05:21.000,3.074,1.000000
28 Sep 2019 08:05:22.000,3.068,1.000000
28 Sep 2019 08:05:23.000,3.061,1.000000
28 Sep 2019 08:05:24.000,3.055,1.000000
28 Sep 2019 08:05:25.000,3.047,1.000000
28 Sep 2019 08:05:26.000,3.039,1.000000
28 Sep 2019 08:05:27.000,3.034,1.000000
28 Sep 2019 08:05:28.000,3.027,1.000000
28 Sep 2019 08:05:29.000,3.020,1.000000
28 Sep 2019 08:05:30.000,3.013,1.000000
28 Sep 2019 08:05:31.000,3.006,1.000000
28 Sep 2019 08:05:32.000,3.000,1.000000
28 Sep 2019 08:05:33.000,2.994,1.000000
28 Sep 2019 08:05:34.000,2.988,1.000000
28 Sep 2019 08:05:35.000,2.981,1.000000
28 Sep 2019 08:05:36.000,2.974,1.000000
28 Sep 2019 08:05:37.000,2.968,1.000000
28 Sep 2019 08:05:38.000,2.961,1.000000
28 Sep 2019 08:05:39.000,2.954,1.000000
28 Sep 2019 08:05:40.000,2.948,1.000000
28 Sep 2019 08:05:41.000,2.942,1.000000
28 Sep 2019 08:05:42.000,2.935,1.000000
28 Sep 2019 08:05:43.000,2.927,1.000000
28 Sep 2019 08:05:44.000,2.921,1.000000
28 Sep 2019 08:05:45.000,2.914,1.000000
28 Sep 2019 08:05:46.000,2.909,1.000000
28 Sep 2019 08:05:47.000,2.902,1.000000
28 Sep 2019 08:05:48.000,2.895,1.000000
28 Sep 2019 08:05:49.000,2.887,1.000000
28 Sep 2019 08:05:50.000,2.880,1.000000
28 Sep 2019 08:05:51.000,2.874,1.000000
28 Sep 2019 08:05:52.000,2.867,1.000000
28 Sep 2019 08:05:53.000,2.861,1.000000
28 Sep 2019 08:05:54.000,2.853,1.000000
28 Sep 2019 08:05:55.000,2.847,1.000000
28 Sep 2019 08:05:56.000,2.840,1.000000
28 Sep 2019 08:05:57.000,2.833,1.000000
28 Sep 2019 08:05:58.000,2.827,1.000000
28 Sep 2019 08:05:59.000,2.818,1.000000
28 Sep 2019 08:06:00.000,2.810,1.000000
28 Sep 2019 08:06:01.000,2.805,1.000000
28 Sep 2019 08:06:02.000,2.797,1.000000
28 Sep 2019 08:06:03.000,2.791,1.000000
28 Sep 2019 08:06:04.000,2.782,1.000000
28 Sep 2019 08:06:05.000,2.776,1.000000
28 Sep 2019 08:06:06.000,2.770,1.000000
28 Sep 2019 08:06:07.000,2.762,1.000000
28 Sep 2019 08:06:08.000,2.756,1.000000
28 Sep 2019 08:06:09.000,2.748,1.000000
28 Sep 2019 08:06:10.000,2.740,1.000000
28 Sep 2019 08:06:11.000,2.733,1.000000
28 Sep 2019 08:06:12.000,2.726,1.000000
28 Sep 2019 08:06:13.000,2.720,1.000000
28 Sep 2019 08:06:14.000,2.713,1.000000
28 Sep 2019 08:06:15.000,2.705,1.000000
28 Sep 2019 08:06:16.000,2.698,1.000000
28 Sep 2019 08:06:17.000,2.692,1.000000
28 Sep 2019 08:06:18.000,2.685,1.000000
28 Sep 2019 08:06:19.000,2.678,1.000000
28 Sep 2019 08:06:20.000,2.672,1.000000
28 Sep 2019 08:06:21.000,2.665,1.000000
28 Sep 2019 08:06:22.000,2.657,1.000000
28 Sep 2019 08:06:23.000,2.649,1.000000
28 Sep 2019 08:06:24.000,2.643,1.000000
28 Sep 2019 08:06:25.000,2.637,1.000000
28 Sep 2019 08:06:26.000,2.629,1.000000
28 Sep 2019 08:06:27.000,2.624,1.000000
28 Sep 2019 08:06:28.000,2.615,1.000000
28 Sep 2019 08:06:29.000,2.609,1.000000
28 Sep 2019 08:06:30.000,2.603,1.000000
28 Sep 2019 08:06:31.000,2.595,1.000000
28 Sep 2019 08:06:32.000,2.590,1.000000
28 Sep 2019 08:06:33.000,2.582,1.000000
28 Sep 2019 08:06:34.000,2.575,1.000000
28 Sep 2019 08:06:35.000,2.568,1.000000
28 Sep 2019 08:06:36.000,2.561,1.000000
28 Sep 2019 08:06:37.000,2.555,1.000000
28 Sep 2019 08:06:38.000,2.548,1.000000
28 Sep 2019 08:06:39.000,2.541,1.000000
28 Sep 2019 08:06:40.000,2.534,1.000000
28 Sep 2019 08:06:41.000,2.527,1.000000
28 Sep 2019 08:06:42.000,2.520,1.000000
28 Sep 2019 08:06:43.000,2.513,1.000000
28 Sep 2019 08:06:44.000,2.506,1.000000
28 Sep 2019 08:06:45.000,2.498,1.000000
28 Sep 2019 08:06:46.000,2.491,1.000000
28 Sep 2019 08:06:47.000,2.484,1.000000
28 Sep 2019 08:06:48.000,2.477,1.000000
28 Sep 2019 08:06:49.000,2.471,1.000000
28 Sep 2019 08:06:50.000,2.464,1.000000
28 Sep 2019 08:06:51.000,2.456,1.000000
28 Sep 2019 08:06:52.000,2.448,1.000000
28 Sep 2019 08:06:53.000,2.442,1.000000
28 Sep 2019 08:06:54.000,2.436,1.000000
28 Sep 2019 08:06:55.000,2.429,1.000000
28 Sep 2019 08:06:56.000,2.420,1.000000
28 Sep 2019 08:06:57.000,2.413,1.000000
28 Sep 2019 08:06:58.000,2.408,1.000000
28 Sep 2019 08:06:59.000,2.401,1.000000
28 Sep 2019 08:07:00.000,2.393,1.000000
28 Sep 2019 08:07:01.000,2.385,1.000000
28 Sep 2019 08:07:02.000,2.379,1.000000
28 Sep 2019 08:07:03.000,2.373,1.000000
28 Sep 2019 08:07:04.000,2.364,1.000000
28 Sep 2019 08:07:05.000,2.356,1.000000
28 Sep 2019 08:07:06.000,2.351,1.000000
28 Sep 2019 08:07:07.000,2.344,1.000000
28 Sep 2019 08:07:08.000,2.337,1.000000
28 Sep 2019 08:07:09.000,2.328,1.000000
28 Sep 2019 08:07:10.000,2.322,1.000000
28 Sep 2019 08:07:11.000,2.315,1.000000
28 Sep 2019 08:07:12.000,2.307,1.000000
28 Sep 2019 08:07:13.000,2.301,1.000000
28 Sep 2019 08:07:14.000,2.294,1.000000
28 Sep 2019 08:07:15.000,2.287,1.000000
28 Sep 2019 08:07:16.000,2.279,1.000000
28 Sep 2019 08:07:17.000,2.273,1.000000
28 Sep 2019 08:07:18.000,2.266,1.000000
28 Sep 2019 08:07:19.000,2.259,1.000000
28 Sep 2019 08:07:20.000,2.251,1.000000
28 Sep 2019 08:07:21.000,2.244,1.000000
28 Sep 2019 08:07:22.000,2.238,1.000000
28 Sep 2019 08:07:23.000,2.231,1.000000
28 Sep 2019 08:07:24.000,2.223,1.000000
28 Sep 2019 08:07:25.000,2.216,1.000000
28 Sep 2019 08:07:26.000,2.209,1.000000
28 Sep 2019 08:07:27.000,2.200,1.000000
28 Sep 2019 08:07:28.000,2.194,1.000000
28 Sep 2019 08:07:29.000,2.188,1.000000
28 Sep 2019 08:07:30.000,2.180,1.000000
28 Sep 2019 08:07:31.000,2.173,1.000000
28 Sep 2019 08:07:32.000,2.166,1.000000
28 Sep 2019 08:07:33.000,2.159,1.000000
28 Sep 2019 08:07:34.000,2.151,1.000000
28 Sep 2019 08:07:35.000,2.144,1.000000
28 Sep 2019 08:07:36.000,2.136,1.000000
28 Sep 2019 08:07:37.000,2.129,1.000000
28 Sep 2019 08:07:38.000,2.120,1.000000
28 Sep 2019 08:07:39.000,2.116,1.000000
28 Sep 2019 08:07:40.000,2.109,1.000000
28 Sep 2019 08:07:41.000,2.103,1.000000
28 Sep 2019 08:07:42.000,2.096,1.000000
28 Sep 2019 08:07:43.000,2.089,1.000000
28 Sep 2019 08:07:44.000,2.081,1.000000
28 Sep 2019 08:07:45.000,2.074,1.000000
28 Sep 2019 08:07:46.000,2.067,1.000000
28 Sep 2019 08:07:47.000,2.060,1.000000
28 Sep 2019 08:07:48.000,2.052,1.000000
28 Sep 2019 08:07:49.000,2.046,1.000000
28 Sep 2019 08:07:50.000,2.038,1.000000
28 Sep 2019 08:07:51.000,2.032,1.000000
28 Sep 2019 08:07:52.000,2.024,1.000000
28 Sep 2019 08:07:53.000,2.017,1.000000
28 Sep 2019 08:07:54.000,2.010,1.000000
28 Sep 2019 08:07:55.000,2.003,1.000000
28 Sep 2019 08:07:56.000,1.995,1.000000
28 Sep 2019 08:07:57.000,1.988,1.000000
28 Sep 2019 08:07:58.000,1.982,1.000000
28 Sep 2019 08:07:59.000,1.974,1.000000
28 Sep 2019 08:08:00.000,1.966,1.000000
28 Sep 2019 08:08:01.000,1.960,1.000000
28 Sep 2019 08:08:02.000,1.953,1.000000
28 Sep 2019 08:08:03.000,1.946,1.000000
28 Sep 2019 08:08:04.000,1.939,1.000000
28 Sep 2019 08:08:05.000,1.930,1.000000
28 Sep 2019 08:08:06.000,1.923,1.000000
28 Sep 2019 08:08:07.000,1.916,1.000000
28 Sep 2019 08:08:08.000,1.910,1.000000
28 Sep 2019 08:08:09.000,1.902,1.000000
28 Sep 2019 08:08:10.000,1.895,1.000000
28 Sep 2019 08:08:11.000,1.889,1.000000
28 Sep 2019 08:08:12.000,1.881,1.000000
28 Sep 2019 08:08:13.000,1.872,1.000000
28 Sep 2019 08:08:14.000,1.867,1.000000
28 Sep 2019 08:08:15.000,1.858,1.000000
28 Sep 2019 08:08:16.000,1.853,1.000000
28 Sep 2019 08:08:17.000,1.843,1.000000
28 Sep 2019 08:08:18.000,1.837,1.000000
28 Sep 2019 08:08:19.000,1.830,1.000000
28 Sep 2019 08:08:20.000,1.822,1.000000
28 Sep 2019 08:08:21.000,1.815,1.000000
28 Sep 2019 08:08:22.000,1.807,1.000000
28 Sep 2019 08:08:23.000,1.801,1.000000
28 Sep 2019 08:08:24.000,1.793,1.000000
28 Sep 2019 08:08:25.000,1.785,1.000000
28 Sep 2019 08:08:26.000,1.778,1.000000
28 Sep 2019 08:08:27.000,1.772,1.000000
28 Sep 2019 08:08:28.000,1.764,1.000000
28 Sep 2019 08:08:29.000,1.757,1.000000
28 Sep 2019 08:08:30.000,1.750,1.000000
28 Sep 2019 08:08:31.000,1.744,1.000000
28 Sep 2019 08:08:32.000,1.737,1.000000
28 Sep 2019 08:08:33.000,1.728,1.000000
28 Sep 2019 08:08:34.000,1.721,1.000000
28 Sep 2019 08:08:35.000,1.715,1.000000
28 Sep 2019 08:08:36.000,1.708,1.000000
28 Sep 2019 08:08:37.000,1.700,1.000000
28 Sep 2019 08:08:38.000,1.691,1.000000
28 Sep 2019 08:08:39.000,1.686,1.000000
28 Sep 2019 08:08:40.000,1.679,1.000000
28 Sep 2019 08:08:41.000,1.671,1.000000
28 Sep 2019 08:08:42.000,1.662,1.000000
28 Sep 2019 08:08:43.000,1.656,1.000000
28 Sep 2019 08:08:44.000,1.650,1.000000
28 Sep 2019 08:08:45.000,1.641,1.000000
28 Sep 2019 08:08:46.000,1.634,1.000000
28 Sep 2019 08:08:47.000,1.626,1.000000
28 Sep 2019 08:08:48.000,1.622,1.000000
28 Sep 2019 08:08:49.000,1.613,1.000000
28 Sep 2019 08:08:50.000,1.606,1.000000
28 Sep 2019 08:08:51.000,1.598,1.000000
28 Sep 2019 08:08:52.000,1.591,1.000000
28 Sep 2019 08:08:53.000,1.584,1.000000
28 Sep 2019 08:08:54.000,1.578,1.000000
28 Sep 2019 08:08:55.000,1.569,1.000000
28 Sep 2019 08:08:56.000,1.562,1.000000
28 Sep 2019 08:08:57.000,1.555,1.000000
28 Sep 2019 08:08:58.000,1.547,1.000000
28 Sep 2019 08:08:59.000,1.539,1.000000
28 Sep 2019 08:09:00.000,1.532,1.000000
28 Sep 2019 08:09:01.000,1.524,1.000000
28 Sep 2019 08:09:02.000,1.517,1.000000
28 Sep 2019 08:09:03.000,1.510,1.000000
28 Sep 2019 08:09:04.000,1.502,1.000000
28 Sep 2019 08:09:05.000,1.495,1.000000
28 Sep 2019 08:09:06.000,1.488,1.000000
28 Sep 2019 08:09:07.000,1.480,1.000000
28 Sep 2019 08:09:08.000,1.473,1.000000
28 Sep 2019 08:09:09.000,1.467,1.000000
28 Sep 2019 08:09:10.000,1.459,1.000000
28 Sep 2019 08:09:11.000,1.452,1.000000
28 Sep 2019 08:09:12.000,1.444,1.000000
28 Sep 2019 08:09:13.000,1.437,1.000000
28 Sep 2019 08:09:14.000,1.430,1.000000
28 Sep 2019 08:09:15.000,1.422,1.000000
28 Sep 2019 08:09:16.000,1.415,1.000000
28 Sep 2019 08:09:17.000,1.407,1.000000
28 Sep 2019 08:09:18.000,1.400,1.000000
28 Sep 2019 08:09:19.000,1.392,1.000000
28 Sep 2019 08:09:20.000,1.385,1.000000
28 Sep 2019 08:09:21.000,1.379,1.000000
28 Sep 2019 08:09:22.000,1.372,1.000000
28 Sep 2019 08:09:23.000,1.363,1.000000
28 Sep 2019 08:09:24.000,1.356,1.000000
28 Sep 2019 08:09:25.000,1.349,1.000000
28 Sep 2019 08:09:26.000,1.343,1.000000
28 Sep 2019 08:09:27.000,1.335,1.000000
28 Sep 2019 08:09:28.000,1.327,1.000000
28 Sep 2019 08:09:29.000,1.320,1.000000
28 Sep 2019 08:09:30.000,1.313,1.000000
28 Sep 2019 08:09:31.000,1.305,1.000000
28 Sep 2019 08:09:32.000,1.298,1.000000
28 Sep 2019 08:09:33.000,1.290,1.000000
28 Sep 2019 08:09:34.000,1.283,1.000000
28 Sep 2019 08:09:35.000,1.275,1.000000
28 Sep 2019 08:09:36.000,1.267,1.000000
28 Sep 2019 08:09:37.000,1.261,1.000000
28 Sep 2019 08:09:38.000,1.253,1.000000
28 Sep 2019 08:09:39.000,1.246,1.000000
28 Sep 2019 08:09:40.000,1.239,1.000000
28 Sep 2019 08:09:41.000,1.232,1.000000
28 Sep 2019 08:09:42.000,1.224,1.000000
28 Sep 2019 08:09:43.000,1.217,1.000000
28 Sep 2019 08:09:44.000,1.210,1.000000
28 Sep 2019 08:09:45.000,1.202,1.000000
28 Sep 2019 08:09:46.000,1.195,1.000000
28 Sep 2019 08:09:47.000,1.188,1.000000
28 Sep 2019 08:09:48.000,1.180,1.000000
28 Sep 2019 08:09:49.000,1.172,1.000000
28 Sep 2019 08:09:50.000,1.165,1.000000
28 Sep 2019 08:09:51.000,1.158,1.000000
28 Sep 2019 08:09:52.000,1.152,1.000000
28 Sep 2019 08:09:53.000,1.143,1.000000
28 Sep 2019 08:09:54.000,1.135,1.000000
28 Sep 2019 08:09:55.000,1.126,1.000000
28 Sep 2019 08:09:56.000,1.118,1.000000
28 Sep 2019 08:09:57.000,1.112,1.000000
28 Sep 2019 08:09:58.000,1.105,1.000000
28 Sep 2019 08:09:59.000,1.098,1.000000
28 Sep 2019 08:10:00.000,1.091,1.000000
28 Sep 2019 08:10:01.000,1.083,1.000000
28 Sep 2019 08:10:02.000,1.078,1.000000
28 Sep 2019 08:10:03.000,1.071,1.000000
28 Sep 2019 08:10:04.000,1.065,1.000000
28 Sep 2019 08:10:05.000,1.056,1.000000
28 Sep 2019 08:10:06.000,1.048,1.000000
28 Sep 2019 08:10:07.000,1.039,1.000000
28 Sep 2019 08:10:08.000,1.031,1.000000
28 Sep 2019 08:10:09.000,1.027,1.000000
28 Sep 2019 08:10:10.000,1.019,1.000000
28 Sep 2019 08:10:11.000,1.013,1.000000
28 Sep 2019 08:10:12.000,1.005,1.000000
28 Sep 2019 08:10:13.000,0.994,1.000000
28 Sep 2019 08:10:14.000,0.984,1.000000
28 Sep 2019 08:10:15.000,0.977,1.000000
28 Sep 2019 08:10:16.000,0.971,1.000000
28 Sep 2019 08:10:17.000,0.966,1.000000
28 Sep 2019 08:10:18.000,0.960,1.000000
28 Sep 2019 08:10:19.000,0.953,1.000000
28 Sep 2019 08:10:20.000,0.943,1.000000
28 Sep 2019 08:10:21.000,0.933,1.000000
28 Sep 2019 08:10:22.000,0.926,1.000000
28 Sep 2019 08:10:23.000,0.921,1.000000
28 Sep 2019 08:10:24.000,0.915,1.000000
28 Sep 2019 08:10:25.000,0.909,1.000000
28 Sep 2019 08:10:26.000,0.901,1.000000
28 Sep 2019 08:10:27.000,0.894,1.000000
28 Sep 2019 08:10:28.000,0.886,1.000000
28 Sep 2019 08:10:29.000,0.877,1.000000
28 Sep 2019 08:10:30.000,0.870,1.000000
28 Sep 2019 08:10:31.000,0.864,1.000000
28 Sep 2019 08:10:32.000,0.855,1.000000
28 Sep 2019 08:10:33.000,0.848,1.000000
28 Sep 2019 08:10:34.000,0.840,1.000000
28 Sep 2019 08:10:35.000,0.831,1.000000
28 Sep 2019 08:10:36.000,0.824,1.000000
28 Sep 2019 08:10:37.000,0.815,1.000000
28 Sep 2019 08:10:38.000,0.807,1.000000
28 Sep 2019 08:10:39.000,0.800,1.000000
28 Sep 2019 08:10:40.000,0.794,1.000000
28 Sep 2019 08:10:41.000,0.787,1.000000
28 Sep 2019 08:10:42.000,0.779,1.000000
28 Sep 2019 08:10:43.000,0.772,1.000000
28 Sep 2019 08:10:44.000,0.764,1.000000
28 Sep 2019 08:10:45.000,0.758,1.000000
28 Sep 2019 08:10:46.000,0.750,1.000000
28 Sep 2019 08:10:47.000,0.742,1.000000
28 Sep 2019 08:10:48.000,0.736,1.000000
28 Sep 2019 08:10:49.000,0.728,1.000000
28 Sep 2019 08:10:50.000,0.721,1.000000
28 Sep 2019 08:10:51.000,0.714,1.000000
28 Sep 2019 08:10:52.000,0.707,1.000000
28 Sep 2019 08:10:53.000,0.699,1.000000
28 Sep 2019 08:10:54.000,0.691,1.000000
28 Sep 2019 08:10:55.000,0.683,1.000000
28 Sep 2019 08:10:56.000,0.677,1.000000
28 Sep 2019 08:10:57.000,0.669,1.000000
28 Sep 2019 08:10:58.000,0.662,1.000000
28 Sep 2019 08:10:59.000,0.653,1.000000
28 Sep 2019 08:11:00.000,0.645,1.000000
28 Sep 2019 08:11:01.000,0.638,1.000000
28 Sep 2019 08:11:02.000,0.631,1.000000
28 Sep 2019 08:11:03.000,0.623,1.000000
28 Sep 2019 08:11:04.000,0.616,1.000000
28 Sep 2019 08:11:05.000,0.608,1.000000
28 Sep 2019 08:11:06.000,0.601,1.000000
28 Sep 2019 08:11:07.000,0.594,1.000000
28 Sep 2019 08:11:08.000,0.586,1.000000
28 Sep 2019 08:11:09.000,0.580,1.000000
28 Sep 2019 08:11:10.000,0.572,1.000000
28 Sep 2019 08:11:11.000,0.565,1.000000
28 Sep 2019 08:11:12.000,0.557,1.000000
28 Sep 2019 08:11:13.000,0.549,1.000000
28 Sep 2019 08:11:14.000,0.542,1.000000
28 Sep 2019 08:11:15.000,0.535,1.000000
28 Sep 2019 08:11:16.000,0.527,1.000000
28 Sep 2019 08:11:17.000,0.520,1.000000
28 Sep 2019 08:11:18.000,0.512,1.000000
28 Sep 2019 08:11:19.000,0.504,1.000000
28 Sep 2019 08:11:20.000,0.497,1.000000
28 Sep 2019 08:11:21.000,0.489,1.000000
28 Sep 2019 08:11:22.000,0.482,1.000000
28 Sep 2019 08:11:23.000,0.475,1.000000
28 Sep 2019 08:11:24.000,0.467,1.000000
28 Sep 2019 08:11:25.000,0.460,1.000000
28 Sep 2019 08:11:26.000,0.452,1.000000
28 Sep 2019 08:11:27.000,0.445,1.000000
28 Sep 2019 08:11:28.000,0.438,1.000000
28 Sep 2019 08:11:29.000,0.430,1.000000
28 Sep 2019 08:11:30.000,0.422,1.000000
28 Sep 2019 08:11:31.000,0.415,1.000000
28 Sep 2019 08:11:32.000,0.406,1.000000
28 Sep 2019 08:11:33.000,0.400,1.000000
28 Sep 2019 08:11:34.000,0.392,1.000000
28 Sep 2019 08:11:35.000,0.384,1.000000
28 Sep 2019 08:11:36.000,0.377,1.000000
28 Sep 2019 08:11:37.000,0.370,1.000000
28 Sep 2019 08:11:38.000,0.362,1.000000
28 Sep 2019 08:11:39.000,0.353,1.000000
28 Sep 2019 08:11:40.000,0.346,1.000000
28 Sep 2019 08:11:41.000,0.339,1.000000
28 Sep 2019 08:11:42.000,0.332,1.000000
28 Sep 2019 08:11:43.000,0.325,1.000000
28 Sep 2019 08:11:44.000,0.317,1.000000
28 Sep 2019 08:11:45.000,0.309,1.000000
28 Sep 2019 08:11:46.000,0.302,1.000000
28 Sep 2019 08:11:47.000,0.295,1.000000
28 Sep 2019 08:11:48.000,0.288,1.000000
28 Sep 2019 08:11:49.000,0.279,1.000000
28 Sep 2019 08:11:50.000,0.272,1.000000
28 Sep 2019 08:11:51.000,0.265,1.000000
28 Sep 2019 08:11:52.000,0.257,1.000000
28 Sep 2019 08:11:53.000,0.251,1.000000
28 Sep 2019 08:11:54.000,0.242,1.000000
28 Sep 2019 08:11:55.000,0.236,1.000000
28 Sep 2019 08:11:56.000,0.226,1.000000
28 Sep 2019 08:11:57.000,0.221,1.000000
28 Sep 2019 08:11:58.000,0.213,1.000000
28 Sep 2019 08:11:59.000,0.204,1.000000
28 Sep 2019 08:12:00.000,0.198,1.000000
28 Sep 2019 08:12:01.000,0.191,1.000000
28 Sep 2019 08:12:02.000,0.184,1.000000
28 Sep 2019 08:12:03.000,0.176,1.000000
28 Sep 2019 08:12:04.000,0.167,1.000000
28 Sep 2019 08:12:05.000,0.160,1.000000
28 Sep 2019 08:12:06.000,0.155,1.000000
28 Sep 2019 08:12:07.000,0.146,1.000000
28 Sep 2019 08:12:08.000,0.137,1.000000
28 Sep 2019 08:12:09.000,0.131,1.000000
28 Sep 2019 08:12:10.000,0.124,1.000000
28 Sep 2019 08:12:11.000,0.117,1.000000
28 Sep 2019 08:12:12.000,0.109,1.000000
28 Sep 2019 08:12:13.000,0.101,1.000000
28 Sep 2019 08:12:14.000,0.095,1.000000
28 Sep 2019 08:12:15.000,0.087,1.000000
28 Sep 2019 08:12:16.000,0.079,1.000000
28 Sep 2019 08:12:17.000,0.071,1.000000
28 Sep 2019 08:12:18.000,0.063,1.000000
28 Sep 2019 08:12:19.000,0.055,1.000000
28 Sep 2019 08:12:20.000,0.048,1.000000
28 Sep 2019 08:12:21.000,0.040,1.000000
28 Sep 2019 08:12:22.000,0.033,1.000000
28 Sep 2019 08:12:23.000,0.025,1.000000
28 Sep 2019 08:12:24.000,0.018,1.000000
28 Sep 2019 08:12:25.000,0.000,1.000000
28 Sep 2019 08:12:26.000,0.000,1.000000
28 Sep 2019 08:12:27.000,0.000,1.000000
28 Sep 2019 08:12:28.000,0.000,1.000000
28 Sep 2019 08:12:29.000,0.000,1.000000
28 Sep 2019 08:12:30.000,0.000,1.000000
28 Sep 2019 08:12:31.000,0.000,1.000000
28 Sep 2019 08:12:32.000,0.000,1.000000
28 Sep 2019 08:12:33.000,0.000,1.000000
28 Sep 2019 08:12:34.000,0.000,1.000000
28 Sep 2019 08:12:35.000,0.000,1.000000
28 Sep 2019 08:12:36.000,0.000,1.000000
28 Sep 2019 08:12:37.000,0.000,1.000000
28 Sep 2019 08:12:38.000,0.000,1.000000
28 Sep 2019 08:12:39.000,0.000,1.000000
28 Sep 2019 08:12:40.000,0.000,1.000000
28 Sep 2019 08:12:41.000,0.000,1.000000
28 Sep 2019 08:12:42.000,0.000,1.000000
28 Sep 2019 08:12:43.000,0.000,1.000000
28 Sep 2019 08:12:44.000,0.000,1.000000
28 Sep 2019 08:12:45.000,0.000,1.000000
28 Sep 2019 08:12:46.000,0.000,1.000000
28 Sep 2019 08:12:47.000,0.000,1.000000
28 Sep 2019 08:12:48.000,0.000,1.000000
28 Sep 2019 08:12:49.000,0.000,1.000000
28 Sep 2019 08:12:50.000,0.000,1.000000
28 Sep 2019 08:12:51.000,0.000,1.000000
28 Sep 2019 08:12:52.000,0.000,1.000000
28 Sep 2019 08:12:53.000,0.000,1.000000
28 Sep 2019 08:12:54.000,0.000,1.000000
28 Sep 2019 08:12:55.000,0.000,1.000000
28 Sep 2019 08:12:56.000,0.000,1.000000
